sourceTweetID     , total_reactions, reactions_10min, reactions_1hr, reactions_24hr, lifespan_minutes      , max_bin_reactions, num_time_bins, K                        , r                 , t0                 , final_reactions, data_points, text_length, num_mentions, num_hashtags, num_urls, source_platform             , hour_of_day, day_of_week, is_weekend, created_at_iso           , user_id   , followers_count, friends_count, statuses_count, favourites_count, verified, default_profile_image, geo_enabled, account_age_days, event
525039876366798849,               8,               2,             5,              8,   504.7166666666666   ,                 2,             6,        7.724626889021038 , 0.0328469682502168, 21.24315021005749  ,             8.0,         6.0,         143,            0,            2,        0, Twitter Web Client          ,          21,           2,          0, 2014-10-22T21:43:55+00:00,  382027901,            1314,          2001,          14965,               24,        0,                     0,           1,             1119, ottawashooting-all-rnr-threads
525040097272819712,              36,              16,            28,             36,   220.45              ,                16,             9,       35.21031928006496  , 0.0303719054459293, 11.353424784464895 ,            36.0,         9.0,         134,            0,            0,        0, Twitter Web Client          ,          21,           2,          0, 2014-10-22T21:44:48+00:00,   15070269,            5400,          2674,          27673,             6059,        0,                     0,           0,             2325, ottawashooting-all-rnr-threads
525040252948189186,              30,               2,            11,             30,   160.91666666666666  ,                 6,            12,       30.724142105167868 , 0.0469257871714059, 59.40724063682444  ,            30.0,        12.0,         132,            0,            0,        1, TweetDeck                   ,          21,           2,          0, 2014-10-22T21:45:25+00:00,   16745015,          149512,           918,         145995,             1436,        1,                     0,           0,             2199, ottawashooting-all-rnr-threads
525040408653754368,              12,               6,             7,             10,  1707.45              ,                 6,             7,       11.0               , 0.1289209175196197, 908.333333333308   ,            12.0,         7.0,         111,            0,            2,        0, Twitter for iPhone          ,          21,           2,          0, 2014-10-22T21:46:02+00:00,  423662810,           79704,           275,           7049,              651,        0,                     0,           0,             1059, ottawashooting-all-rnr-threads
525040492388823041,              18,               2,             3,             18,  1021.3333333333334   ,                 3,            15,       26.141510416095805 , 0.0029766308306093, 836.9539136433621  ,            18.0,        15.0,         143,            0,            4,        0, Twitter for iPhone          ,          21,           2,          0, 2014-10-22T21:46:22+00:00, 1169109691,            2160,          1072,            301,              665,        0,                     0,           1,              618, ottawashooting-all-rnr-threads
525040509937795072,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,            ,         126,            0,            1,        0, Twitter for iPhone          ,          21,           2,          0, 2014-10-22T21:46:27+00:00,  994782234,            2308,           313,          39413,            13343,        0,                     0,           0,              684, ottawashooting-all-rnr-threads
525040545870385153,              17,               8,            14,             17,    75.45              ,                 8,             8,       27.79432326507117  , 0.0172818773003118, 47.11465281066545  ,            17.0,         8.0,         133,            0,            0,        1, Hootsuite                   ,          21,           2,          0, 2014-10-22T21:46:35+00:00,  203123011,          171399,           339,          50063,                8,        1,                     0,           0,             1468, ottawashooting-all-rnr-threads
525040767317082113,               6,               4,             5,              6,    85.5               ,                 4,             3,                          ,                   ,                    ,                ,            ,         130,            0,            0,        1, SocialFlow                  ,          21,           2,          0, 2014-10-22T21:47:28+00:00,   51241574,         4223710,          7366,          92505,                2,        1,                     0,           0,             1943, ottawashooting-all-rnr-threads
525041091507388416,              19,               8,            18,             19,    79.21666666666667  ,                 8,             7,       19.35209676567051  , 0.057742387618605 , 4.671423223119632  ,            19.0,         7.0,         126,            0,            1,        1, SocialFlow                  ,          21,           2,          0, 2014-10-22T21:48:45+00:00,    8736882,          542954,           415,         249293,              470,        1,                     0,           1,             2601, ottawashooting-all-rnr-threads
525041399344168961,              21,               4,            16,             21,  1141.0333333333333   ,                10,             8,       18.521915086743128 , 0.2358543770867148, 5.352405747539017  ,            21.0,         8.0,         115,            0,            0,        0, Twitter for iPhone          ,          21,           2,          0, 2014-10-22T21:49:59+00:00,   24006071,          138462,         90960,           3595,              820,        0,                     0,           0,             2050, ottawashooting-all-rnr-threads
525041601890881536,              25,               2,            22,             25,  1322.8166666666666   ,                 7,             7,       23.725807784554952 , 0.1278633440735583, 15.12599716646899  ,            25.0,         7.0,         136,            0,            0,        1, Twitter Web Client          ,          21,           2,          0, 2014-10-22T21:50:47+00:00,  737450550,            4236,          3466,          85092,            14067,        0,                     0,           0,              809, ottawashooting-all-rnr-threads
525042177643016192,              23,               4,            23,             23,    52.6               ,                 6,             6,       24.43509245814836  , 0.091196167922149 , 17.176165466505342 ,            23.0,         6.0,         140,            1,            2,        1, Twitter Web Client          ,          21,           2,          0, 2014-10-22T21:53:04+00:00,   34310801,           85199,           840,           8783,              214,        1,                     0,           0,             2009, ottawashooting-all-rnr-threads
525044004287971329,              13,               3,            10,             13,   557.9               ,                 3,             6,       12.343746862497095 , 0.078006760454012 , 11.384031801362037 ,            13.0,         6.0,         135,            0,            0,        1, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:00:20+00:00,     428333,        20016114,           113,          35637,               13,        1,                     0,           0,             2850, ottawashooting-all-rnr-threads
525044166519451648,              30,               1,            20,             30,    70.4               ,                19,             4,       30.478003295554497 , 0.1765826256568866, 46.33200406065198  ,            30.0,         4.0,         116,            0,            1,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:00:58+00:00,   15598781,            5988,           386,         151275,              399,        0,                     0,           1,             2280, ottawashooting-all-rnr-threads
525044262648676353,              13,               1,             8,             13,   148.18333333333334  ,                 2,             9,       12.413551236826672 , 0.0448624530995738, 33.409974939049064 ,            13.0,         9.0,         137,            0,            1,        1, Hootsuite                   ,          22,           2,          0, 2014-10-22T22:01:21+00:00,   22930902,          162608,            20,          22380,                0,        1,                     0,           1,             2057, ottawashooting-all-rnr-threads
525044678765187072,              13,               6,            10,             11,  2995.983333333333    ,                 6,             7,       11.96226905139848  , 0.0440829240529299, -2.8310169430806527,            13.0,         7.0,         139,            0,            2,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:03:00+00:00,   20748745,           61268,           848,          43079,              326,        1,                     0,           0,             2077, ottawashooting-all-rnr-threads
525044725926330368,              28,               3,            13,             28,   163.15              ,                 4,            14,       34.45362298908032  , 0.0185453438435513, 79.35655057940922  ,            28.0,        14.0,         136,            0,            0,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:03:12+00:00,   10252962,          140600,           673,          65989,              402,        1,                     0,           0,             2534, ottawashooting-all-rnr-threads
525045145079533568,              18,               8,            18,             18,    23.433333333333334 ,                 8,             3,                          ,                   ,                    ,                ,            ,         136,            1,            1,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:04:52+00:00,  272172091,           39217,          1960,           3032,               13,        1,                     0,           1,             1306, ottawashooting-all-rnr-threads
525045203648790528,              21,               5,             7,             21,   930.6166666666668   ,                 6,            10,       22.067914078122744 , 0.0035306698531786, 234.09225274946883 ,            21.0,        10.0,          85,            0,            4,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:05:06+00:00,   20748745,           61334,           851,          43115,              333,        1,                     0,           0,             2077, ottawashooting-all-rnr-threads
525045709402148864,              29,              12,            20,             29,    95.1               ,                11,             7,       26.730230831136517 , 0.0625420199922737, 2.633591356333011  ,            29.0,         7.0,         106,            1,            0,        0, Twitter for BlackBerry®     ,          22,           2,          0, 2014-10-22T22:07:06+00:00,  257291338,            3049,          1210,           1140,                6,        0,                     0,           0,             1335, ottawashooting-all-rnr-threads
525046232209956865,              25,               6,            10,             25,  1067.2166666666667   ,                 6,            12,       24.303695638344347 , 0.0051115280555269, 141.30973628301885 ,            25.0,        12.0,         138,            0,            0,        1, iOS                         ,          22,           2,          0, 2014-10-22T22:09:11+00:00,   46213956,           31996,          1054,          56355,            42226,        1,                     0,           1,             1960, ottawashooting-all-rnr-threads
525046432085327872,               2,               1,             2,              2,    45.45              ,                 1,             2,                          ,                   ,                    ,                ,            ,         140,            0,            1,        0, Twitter for Android         ,          22,           2,          0, 2014-10-22T22:09:58+00:00,  961585981,             524,           378,          22020,             5653,        0,                     0,           0,              700, ottawashooting-all-rnr-threads
525046443103354880,              57,              12,            18,             41,  3691.516666666667    ,                12,            26,       51.31817615334351  , 0.0038373582005038, 218.52542313833845 ,            57.0,        26.0,         133,            0,            1,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:10:01+00:00,    2097571,         2735899,           373,          72525,              207,        1,                     0,           0,             2769, ottawashooting-all-rnr-threads
525046462460477440,              23,               1,             1,             23,  1061.1166666666666   ,                 4,            15,       21.63382806401584  , 0.0122457621406352, 211.8295802215026  ,            23.0,        15.0,         110,            0,            0,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:10:06+00:00,  106272927,            1889,          1456,           9665,             1019,        0,                     0,           0,             1737, ottawashooting-all-rnr-threads
525047079325155329,               7,               1,             6,              7,   105.8               ,                 2,             6,        6.74177530255981  , 0.0795625292306276, 15.907984186224729 ,             7.0,         6.0,         137,            1,            1,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:12:33+00:00,   90243293,             706,           593,           3093,              285,        0,                     0,           0,             1802, ottawashooting-all-rnr-threads
525047104239333377,               9,               2,             5,              7,  1501.85              ,                 2,             6,        8.946049673760177 , 0.0171722274758204, 63.11914546820285  ,             9.0,         6.0,         138,            1,            0,        0, Twitter for iPad            ,          22,           2,          0, 2014-10-22T22:12:39+00:00, 1465822578,            6512,          7015,           3799,              370,        0,                     0,           0,              511, ottawashooting-all-rnr-threads
525047349757100034,              11,               8,            10,             11,   143.58333333333334  ,                 8,             4,       11.017083043602282 , 0.0615447187558015, -15.526619976422202,            11.0,         4.0,         130,            0,            1,        1, SocialFlow                  ,          22,           2,          0, 2014-10-22T22:13:37+00:00,    8736882,          543081,           415,         249303,              470,        1,                     0,           1,             2601, ottawashooting-all-rnr-threads
525047767325220865,               6,               2,             5,              6,    72.46666666666667  ,                 2,             4,        5.949048453533666 , 0.1237741058177747, 5.062016648845833  ,             6.0,         4.0,         137,            0,            0,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:15:17+00:00,  563229397,             358,           463,            856,               65,        0,                     0,           0,              910, ottawashooting-all-rnr-threads
525048410831736832,               8,               2,             5,              8,   876.05              ,                 2,             6,        7.458583131308438 , 0.0374264878679107, 20.26290925249085  ,             8.0,         6.0,         138,            0,            0,        1, Twitter for Android         ,          22,           2,          0, 2014-10-22T22:17:50+00:00, 2260706071,           58350,         13791,          49487,               26,        0,                     0,           0,              302, ottawashooting-all-rnr-threads
525048557569454080,               7,               1,             2,              7,  1221.9333333333334   ,                 2,             6,        6.442340384831403 , 0.029297060940908 , 56.721468632581576 ,             7.0,         6.0,         140,            1,            0,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:18:25+00:00,   80687823,           51011,         47768,          10134,               26,        0,                     0,           1,             1841, ottawashooting-all-rnr-threads
525048987649576960,              12,               1,             1,             11,  1614.8333333333333   ,                 2,            11,       10.797859948509574 , 0.0109510678398682, 198.47584050233183 ,            12.0,        11.0,         130,            0,            0,        1, The Huffington Post         ,          22,           2,          0, 2014-10-22T22:20:08+00:00,  289998339,          116805,          2810,         113523,              606,        1,                     0,           1,             1272, ottawashooting-all-rnr-threads
525049044201377793,              19,               2,            19,             19,    28.883333333333333 ,                10,             3,                          ,                   ,                    ,                ,            ,         125,            0,            2,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:20:21+00:00, 1596105337,           48383,          4161,            572,              549,        0,                     0,           0,              464, ottawashooting-all-rnr-threads
525049481679892481,               4,               1,             1,              4,  1015.9333333333332   ,                 1,             4,        3.499999999999224 , 0.1               , 675.0              ,             4.0,         4.0,         129,            1,            1,        0, Twitter for iPad            ,          22,           2,          0, 2014-10-22T22:22:06+00:00,  243679064,           27096,          1015,           9302,              489,        1,                     0,           0,             1364, ottawashooting-all-rnr-threads
525049639016615937,               7,               1,             6,              7,   124.75              ,                 2,             5,        7.116732139995211 , 0.0488245478285275, 25.85355615730493  ,             7.0,         5.0,         138,            0,            3,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:22:43+00:00,   63105173,           18514,           136,          19356,                2,        0,                     0,           0,             1904, ottawashooting-all-rnr-threads
525049831312875521,              49,              16,            25,             39,  3250.3166666666666   ,                16,            16,       45.14624426777056  , 0.0193597791259264, 26.850156292194747 ,            49.0,        16.0,         137,            0,            2,        0, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:23:29+00:00,   18999969,           66618,           296,          38399,              161,        0,                     0,           1,             2106, ottawashooting-all-rnr-threads
525050193360613376,              59,              15,            25,             59,   952.8333333333334   ,                15,            21,       78.89265006422018  , 0.0023355530703754, 417.6509224119361  ,            59.0,        21.0,         140,            0,            1,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:24:55+00:00,  148653311,           84529,           523,          12833,              186,        0,                     0,           0,             1609, ottawashooting-all-rnr-threads
525050632211021825,              18,              12,            18,             18,    17.05              ,                12,             2,                          ,                   ,                    ,                ,            ,         140,            0,            1,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:26:40+00:00,  172887151,         1171793,          1139,          12793,             1714,        1,                     0,           0,             1545, ottawashooting-all-rnr-threads
525051210349289472,              88,              10,            52,             79,  2890.383333333333    ,                14,            15,       84.53225875406758  , 0.0545596863929702, 40.657044231544624 ,            88.0,        15.0,         136,            0,            4,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:28:58+00:00,    1367531,         4424955,           383,         184316,                8,        1,                     0,           0,             2776, ottawashooting-all-rnr-threads
525051365195014144,               5,               4,             5,              5,    20.666666666666668 ,                 4,             2,                          ,                   ,                    ,                ,            ,         105,            0,            3,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:29:35+00:00,   19038934,          366198,           264,          25596,               17,        1,                     0,           0,             2106, ottawashooting-all-rnr-threads
525052223030845440,              28,              11,            18,             28,   989.3               ,                11,            11,       25.84083196254364  , 0.0059767828130593, -45.06679671716551 ,            28.0,        11.0,         140,            0,            0,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:32:59+00:00,  292777349,          198031,           504,          19445,              292,        0,                     0,           1,             1267, ottawashooting-all-rnr-threads
525052332116312064,               7,               4,             6,              6,  1943.2666666666669   ,                 4,             4,        6.966445149383024 , 0.0394735751912365, -9.795013119066034 ,             7.0,         4.0,         126,            1,            0,        1, Breaking News +             ,          22,           2,          0, 2014-10-22T22:33:25+00:00,    6017542,         6998482,           501,          87758,               19,        1,                     0,           0,             2718, ottawashooting-all-rnr-threads
525052526593601537,              11,               6,            10,             11,   265.05              ,                 6,             4,       10.7147914412916   , 0.0632599183103291, -4.939598289148475 ,            11.0,         4.0,         102,            0,            1,        1, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:34:12+00:00,    8736882,          543299,           415,         249315,              470,        1,                     0,           1,             2601, ottawashooting-all-rnr-threads
525052976562712576,              21,               7,            17,             21,   166.71666666666667  ,                 7,             9,       20.43551008100715  , 0.0418905616359095, 12.80117684698128  ,            21.0,         9.0,         111,            0,            0,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:35:59+00:00, 2347049341,          160619,            89,           8149,              930,        1,                     0,           0,              248, ottawashooting-all-rnr-threads
525053517531062272,               8,               4,             7,              8,   239.03333333333333  ,                 4,             4,        7.570853392058564 , 0.1102920517842976, -1.3224863227674537,             8.0,         4.0,         102,            0,            0,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:38:08+00:00,  119106683,          397826,           755,          17282,                3,        1,                     0,           1,             1695, ottawashooting-all-rnr-threads
525055052801515521,              10,               1,             5,             10,   538.7833333333333   ,                 2,             9,        8.509563913550371 , 0.0341241827068766, 40.39954490234511  ,            10.0,         9.0,         126,            0,            1,        1, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:44:14+00:00,   16534576,           52696,           663,          55928,              220,        1,                     0,           1,             2213, ottawashooting-all-rnr-threads
525055273816555520,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,            ,          85,            0,            1,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:45:06+00:00,  245009225,          171028,        134306,          16288,                1,        0,                     0,           0,             1361, ottawashooting-all-rnr-threads
525055879545380864,               3,               1,             3,              3,    28.65              ,                 1,             3,                          ,                   ,                    ,                ,            ,         135,            0,            1,        0, Hootsuite                   ,          22,           2,          0, 2014-10-22T22:47:31+00:00,   17093604,          558815,           187,          37367,              164,        1,                     0,           1,             2182, ottawashooting-all-rnr-threads
525055967076290560,              13,               5,            11,             13,   187.8333333333333   ,                 5,             6,       12.456920369306877 , 0.0859740461546922, 4.048904803685162  ,            13.0,         6.0,          72,            0,            0,        1, Twitter for iPad            ,          22,           2,          0, 2014-10-22T22:47:52+00:00,   54791458,          808503,           604,          24243,               12,        1,                     0,           0,             1932, ottawashooting-all-rnr-threads
525056022046851074,               5,               1,             2,              5,   111.8               ,                 2,             4,   259777.2864743845      , 0.0133091843218209, 935.8286793141503  ,             5.0,         4.0,         124,            0,            1,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:48:05+00:00,  318835344,             653,           643,           6946,              728,        0,                     0,           1,             1223, ottawashooting-all-rnr-threads
525056576038518785,              24,               9,            18,             24,   881.8               ,                 9,             8,       24.38642243669629  , 0.0333999207796491, 15.12548749418332  ,            24.0,         8.0,         125,            0,            0,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:50:17+00:00,   16343974,          672990,           262,         194240,               74,        1,                     0,           0,             2225, ottawashooting-all-rnr-threads
525057025785356288,              24,              11,            22,             24,    81.31666666666666  ,                11,             5,       23.430035442521778 , 0.152742114905785 , 0.7453566612553376 ,            24.0,         5.0,         137,            2,            2,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:52:04+00:00,   34310801,           85154,           840,           8779,              214,        1,                     0,           0,             2009, ottawashooting-all-rnr-threads
525057374965739520,              12,               4,            10,             12,    81.48333333333333  ,                 4,             6,       11.198660191803777 , 0.0879405408910477, 6.949759012707811  ,            12.0,         6.0,         110,            0,            0,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:53:27+00:00,    6433472,          639334,          1939,          91050,             2157,        1,                     0,           1,             2702, ottawashooting-all-rnr-threads
525057606151602176,               4,               4,             4,              4,     9.133333333333333 ,                 4,             1,                          ,                   ,                    ,                ,            ,         107,            0,            1,        1, TweetDeck                   ,          22,           2,          0, 2014-10-22T22:54:23+00:00,   24000965,          126144,            75,          11830,              312,        1,                     0,           1,             2050, ottawashooting-all-rnr-threads
525058578365698048,              10,               7,            10,             10,    45.48333333333333  ,                 7,             4,       21.513717642080877 , 0.0136759704495361, 51.5025569324802   ,            10.0,         4.0,         118,            0,            1,        0, Twitter Web Client          ,          22,           2,          0, 2014-10-22T22:58:14+00:00,   42896073,           10991,          2447,           6777,                2,        0,                     0,           1,             1974, ottawashooting-all-rnr-threads
525058633730891776,              13,               3,            11,             13,    63.23333333333333  ,                 4,             4,       12.02709509536877  , 0.1402418851717538, 7.73254663833761   ,            13.0,         4.0,         140,            0,            1,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:58:28+00:00,   22129280,           38351,           197,           8628,               79,        1,                     0,           1,             2063, ottawashooting-all-rnr-threads
525058825909731328,              17,               8,            15,             17,   415.35              ,                 8,             6,       16.616242659856393 , 0.0510468669793324, 4.256269001632375  ,            17.0,         6.0,         139,            0,            1,        1, SocialFlow                  ,          22,           2,          0, 2014-10-22T22:59:13+00:00,    5402612,        11835647,             3,          21529,                0,        1,                     0,           0,             2740, ottawashooting-all-rnr-threads
525058976376193024,               5,               1,             3,              5,   216.65              ,                 1,             5,        4.868392398258306 , 0.0340820235313083, 31.99600144315212  ,             5.0,         5.0,         136,            0,            0,        0, Twitter for iPhone          ,          22,           2,          0, 2014-10-22T22:59:49+00:00, 2326482060,            1361,            24,              4,                3,        0,                     0,           0,              260, ottawashooting-all-rnr-threads
525059193074487296,              23,               9,            21,             23,    76.73333333333333  ,                 9,             6,       21.987422891325775 , 0.1185407387184262, 2.708986525672792  ,            23.0,         6.0,         133,            0,            1,        1, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:00:41+00:00,   64643056,          789067,           437,          96881,               13,        1,                     0,           0,             1898, ottawashooting-all-rnr-threads
525059348574130176,              15,              13,            14,             15,   687.0833333333334   ,                13,             3,                          ,                   ,                    ,                ,            ,         140,            0,            0,        1, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:01:18+00:00,     428333,        20038443,           113,          35649,               13,        1,                     0,           0,             2850, ottawashooting-all-rnr-threads
525059810312847360,              22,              14,            20,             22,   148.31666666666666  ,                14,             4,       21.5000000813376   , 0.1966112678239486, -3.174560213614954 ,            22.0,         4.0,          52,            0,            0,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:03:08+00:00,   22536395,          226890,           539,          44560,             8590,        1,                     0,           0,             2060, ottawashooting-all-rnr-threads
525060022569422849,              21,               9,            21,             21,    29.516666666666666 ,                 9,             3,                          ,                   ,                    ,                ,            ,          97,            0,            2,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:03:59+00:00,   15224867,         5313010,           174,          16779,                7,        1,                     0,           0,             2311, ottawashooting-all-rnr-threads
525060425184858112,              22,              20,            21,             22,    91.88333333333334  ,                20,             3,                          ,                   ,                    ,                ,            ,         138,            0,            0,        1, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:05:35+00:00,     428333,        20038478,           113,          35649,               13,        1,                     0,           0,             2850, ottawashooting-all-rnr-threads
525061246702587904,               5,               4,             5,              5,    11.3               ,                 4,             2,                          ,                   ,                    ,                ,            ,         140,            1,            1,        0, TweetDeck                   ,          23,           2,          0, 2014-10-22T23:08:51+00:00,   18999969,           66534,           296,          38392,              161,        0,                     0,           1,             2107, ottawashooting-all-rnr-threads
525061787860103169,               7,               1,             5,              6,  2352.983333333333    ,                 2,             6,        6.480340680769452 , 0.0593672186877419, 19.489851978767494 ,             7.0,         6.0,         138,            0,            0,        1, Hootsuite                   ,          23,           2,          0, 2014-10-22T23:11:00+00:00,  203123011,          173069,           339,          50141,                8,        1,                     0,           0,             1468, ottawashooting-all-rnr-threads
525062013551001600,              21,               9,            21,             21,    28.55              ,                 9,             3,                          ,                   ,                    ,                ,            ,         116,            1,            2,        1, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:11:53+00:00,   19038934,          366194,           264,          25596,               17,        1,                     0,           0,             2106, ottawashooting-all-rnr-threads
525062993898635264,              17,               1,             2,             16,  1742.2833333333333   ,                 4,            10,       14.69011650396176  , 0.0121651834364471, 120.97980215410264 ,            17.0,        10.0,          97,            0,            4,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:15:47+00:00,  954124423,           23942,         10696,          12204,            25099,        0,                     0,           0,              704, ottawashooting-all-rnr-threads
525063393309630464,              15,               2,            10,             15,   249.3               ,                 5,             7,       14.707041026367015 , 0.0391087136961018, 21.33444769115239  ,            15.0,         7.0,         102,            0,            0,        1, TweetDeck                   ,          23,           2,          0, 2014-10-22T23:17:22+00:00,   24000965,          126137,            75,          11830,              312,        1,                     0,           1,             2050, ottawashooting-all-rnr-threads
525063740769972224,               5,               2,             3,              5,   254.41666666666663  ,                 2,             4,        4.985538087831242 , 0.0237062990072067, 5.680814358341956  ,             5.0,         4.0,         143,            0,            1,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:18:45+00:00,   45632111,            1565,          1639,           8643,             4178,        0,                     0,           1,             1962, ottawashooting-all-rnr-threads
525065123917221888,              19,              15,            18,             19,   392.1666666666667   ,                15,             4,       19.07305572380383  , 0.0610484561973052, -20.49420025265729 ,            19.0,         4.0,         139,            1,            1,        1, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:24:15+00:00,   28124241,          274143,           100,          28267,               26,        1,                     0,           0,             2030, ottawashooting-all-rnr-threads
525065430713790465,              13,               8,            11,             13,   212.7333333333333   ,                 8,             5,       12.534401594063674 , 0.0708865927867889, -8.369679496728816 ,            13.0,         5.0,         126,            0,            1,        1, SocialFlow                  ,          23,           2,          0, 2014-10-22T23:25:28+00:00,    5402612,        11835650,             3,          21529,                0,        1,                     0,           0,             2740, ottawashooting-all-rnr-threads
525066628359127041,              20,               4,            12,             20,   128.35              ,                 4,             8,       17.087215158146442 , 0.0425861150637093, 17.259867039570867 ,            20.0,         8.0,         129,            0,            2,        1, TweetDeck                   ,          23,           2,          0, 2014-10-22T23:30:14+00:00,   34310801,           85203,           840,           8783,              214,        1,                     0,           0,             2009, ottawashooting-all-rnr-threads
525066876058361856,              18,               6,            10,             18,   765.9333333333333   ,                 6,            10,       16.514514817010312 , 0.0110906180813815, 17.2505881604166   ,            18.0,        10.0,         139,            0,            0,        1, Twitter for iPad            ,          23,           2,          0, 2014-10-22T23:31:13+00:00,  264268489,           69398,         69622,          52022,              434,        0,                     0,           1,             1321, ottawashooting-all-rnr-threads
525067386849091584,              21,              10,            19,             21,   160.16666666666666  ,                10,             6,       20.078714704643925 , 0.0788479263128091, -1.130764514576478 ,            21.0,         6.0,         137,            0,            0,        0, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:33:14+00:00,   73406718,          539802,         15817,          30636,             2040,        1,                     0,           1,             1867, ottawashooting-all-rnr-threads
525067419635576834,               6,               1,             3,              6,   168.03333333333333  ,                 2,             5,        7.176140536807994 , 0.0157237805698399, 72.59578064660633  ,             6.0,         5.0,         129,            0,            2,        0, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:33:22+00:00, 1852534999,            5442,          5237,          26418,            28606,        0,                     0,           0,              407, ottawashooting-all-rnr-threads
525067500447612929,              14,               5,             6,             14,  1294.2166666666667   ,                 5,             9,       12.505447158289163 , 0.0070140246037424, 49.33617857200652  ,            14.0,         9.0,         137,            1,            2,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:33:42+00:00,  352858004,           38951,         25044,          29232,             6712,        0,                     0,           1,             1168, ottawashooting-all-rnr-threads
525068253341970432,               2,               2,             2,              2,     0.5666666666666667,                 2,             1,                          ,                   ,                    ,                ,            ,         125,            1,            0,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:36:41+00:00,   29264626,          156648,           892,          16854,               30,        1,                     0,           1,             2025, ottawashooting-all-rnr-threads
525068387899031552,               8,               2,             4,              8,   118.05              ,                 2,             6,   236594.6802066616      , 0.0098604939269797, 1157.42617092301   ,             8.0,         6.0,         107,            0,            2,        0, Twitter for Android         ,          23,           2,          0, 2014-10-22T23:37:13+00:00,   15232098,           10917,           108,           1470,               38,        0,                     0,           0,             2310, ottawashooting-all-rnr-threads
525068915068923904,               4,               2,             2,              2,  3233.2833333333333   ,                 2,             3,                          ,                   ,                    ,                ,            ,         133,            0,            2,        2, Twitter Web Client          ,          23,           2,          0, 2014-10-22T23:39:19+00:00,   17820367,            5074,          1654,           1336,              109,        0,                     0,           0,             2150, ottawashooting-all-rnr-threads
525069189447704576,              20,              20,            20,             20,     4.633333333333334 ,                20,             1,                          ,                   ,                    ,                ,            ,          43,            0,            1,        0, Twitterrific                ,          23,           2,          0, 2014-10-22T23:40:24+00:00,  121483664,           43610,         37146,          14561,              183,        1,                     0,           0,             1688, ottawashooting-all-rnr-threads
525069509342683137,               5,               2,             4,              5,    69.4               ,                 2,             3,                          ,                   ,                    ,                ,            ,         136,            1,            1,        0, TweetDeck                   ,          23,           2,          0, 2014-10-22T23:41:41+00:00,  289998339,          117556,          2811,         113695,              612,        1,                     0,           1,             1272, ottawashooting-all-rnr-threads
525069752566575104,              17,               6,            11,             17,   746.3166666666667   ,                 6,             9,       16.087190435149907 , 0.0277702853571774, 15.568440307428949 ,            17.0,         9.0,         139,            0,            1,        0, Twitter for iPhone          ,          23,           2,          0, 2014-10-22T23:42:38+00:00,   27931710,            8255,           467,          23340,              916,        1,                     0,           1,             2031, ottawashooting-all-rnr-threads
