sourceTweetID     , total_reactions, reactions_10min, reactions_1hr, reactions_24hr, lifespan_minutes      , max_bin_reactions, num_time_bins, K                        , r                 , t0                 , final_reactions, data_points
499606278910398464,              17,               4,             6,             17,   785.25              ,                 4,            12,       16.266453196712217 , 0.0119072960300358, 78.93165419299088  ,            17.0,        12.0
499606771246567424,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499607500187250689,              17,               9,            17,             17,    25.016666666666666 ,                 9,             3,                          ,                   ,                    ,                ,          
499608179362521088,              15,               3,            14,             15,    78.35              ,                 4,             6,       15.044478142079765 , 0.0759463514989273, 17.59472316252475  ,            15.0,         6.0
499610913112989696,              18,               2,             8,             18,   249.05              ,                 3,            12,       26.068016666881977 , 0.0093699154560582, 157.44015139580782 ,            18.0,        12.0
499611069565112320,               5,               1,             1,              5,   672.6833333333333   ,                 1,             5,        5.035624428841452 , 0.0195924338984966, 362.6425059725818  ,             5.0,         5.0
499611719090450432,              68,              13,            46,             68,   653.45              ,                13,            15,       60.55374292710076  , 0.0368199623543499, 22.56718506087932  ,            68.0,        15.0
499612195756728320,              15,               6,            12,             14,  1893.4333333333332   ,                 6,             6,       14.700190887244275 , 0.0049354992204444, -117.51682261225422,            15.0,         6.0
499612545909415938,              28,               5,             7,             26,  1506.4166666666667   ,                 6,            13,       26.213677815277546 , 0.0055853976391892, 228.4647987933407  ,            28.0,        13.0
499613731312005121,              10,               5,             9,             10,   272.95              ,                 5,             5,       10.098879288948472 , 0.0411833644195765, 3.102419728223317  ,            10.0,         5.0
499615655906533376,              19,              10,            19,             19,    50.21666666666667  ,                10,             4,       19.47323408229852  , 0.0978378214761253, 0.2950503046526853 ,            19.0,         4.0
499619724222038016,              17,               7,            12,             17,   132.0               ,                 7,            10,       18.58051060646783  , 0.0185515090538091, 16.533254401391886 ,            17.0,        10.0
499620598994444288,              26,               3,             4,             26,   326.43333333333334  ,                 9,            10,  1028145.630577023       , 0.0070933032306363, 1811.5298965005668 ,            26.0,        10.0
499620682502635520,              50,               7,            24,             50,   621.15              ,                10,            17,       48.82626770178442  , 0.0223378448532658, 48.003960497706935 ,            50.0,        17.0
499621957747224576,              11,               3,             4,             11,   329.9166666666667   ,                 3,             8,  1098558.9503132117      , 0.0038641053945396, 3328.566089323305  ,            11.0,         8.0
499622667142844416,              18,               4,            12,             18,   314.9166666666667   ,                 4,             8,       16.837575939029332 , 0.0500440368699555, 19.36264760944145  ,            18.0,         8.0
499626055251271682,              15,               1,             4,             15,   594.55              ,                 3,            10,       14.709185719997466 , 0.073474994345822 , 317.8975956335625  ,            15.0,        10.0
499635247311781889,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499635302764662784,              99,              15,            40,             99,   559.7166666666667   ,                15,            25,       89.23114974041418  , 0.0144981616824555, 62.909651058293385 ,            99.0,        25.0
499636076852420608,               3,               1,             3,              3,    19.516666666666666 ,                 2,             2,                          ,                   ,                    ,                ,          
499637476315910146,              58,               1,            20,             54, 11450.583333333334    ,                15,            15,       56.54414215716368  , 0.0713502667908194, 56.13343168585984  ,            58.0,        15.0
499638207987089408,              19,               5,             9,             19,  1158.45              ,                 5,            12,       17.46318742471073  , 0.0102288939139211, 60.68075642091856  ,            19.0,        12.0
499642374428307457,               3,               2,             3,              3,    43.016666666666666 ,                 2,             2,                          ,                   ,                    ,                ,          
499642704687816706,               6,               3,             4,              4,  9700.266666666666    ,                 3,             4,        5.499999999998909 , 0.1               , 3815.0             ,             6.0,         4.0
499643185581142016,              46,               1,             1,             27,  3621.1666666666665   ,                 6,            22,       42.98961635403163  , 0.0203585223754073, 1422.634162477525  ,            46.0,        22.0
499647059688173569,              22,               4,             6,             22,   664.4166666666666   ,                 4,            13,       25.667364924191265 , 0.0048710474396442, 295.3861130909301  ,            22.0,        13.0
499647397278937088,               2,               1,             1,              1,  4331.033333333334    ,                 1,             2,                          ,                   ,                    ,                ,          
499648409767538688,              39,              12,            28,             39,    99.46666666666668  ,                12,             6,       34.08236087576244  , 0.1034116133859769, 6.103328131450181  ,            39.0,         6.0
499648712596271107,              18,              18,            18,             18,     5.233333333333333 ,                18,             1,                          ,                   ,                    ,                ,          
499649230181388289,              36,               2,             4,             36,  1415.1833333333334   ,                 5,            26,       35.44728825192753  , 0.0075655313650904, 404.5801746488465  ,            36.0,        26.0
499649754822103040,              18,              18,            18,             18,     8.333333333333334 ,                18,             1,                          ,                   ,                    ,                ,          
499649813332639744,               5,               1,             3,              5,  1030.2833333333333   ,                 1,             5,        5.06402707972724  , 0.0412012904328237, 42.9946032948318   ,             5.0,         5.0
499649872534831104,              17,              11,            17,             17,    14.6               ,                11,             2,                          ,                   ,                    ,                ,          
499650234914713600,               3,               1,             2,              3,    74.5               ,                 1,             3,                          ,                   ,                    ,                ,          
499650640314777601,               5,               2,             4,              5,   105.73333333333332  ,                 2,             4,        5.009835290813489 , 0.0879591536699057, 4.912351643206626  ,             5.0,         4.0
499651344622694400,              53,               2,            12,             53,   107.0               ,                18,             9,       53.66452008805261  , 0.1139184269452314, 59.19104283015414  ,            53.0,         9.0
499651830951841794,               7,               2,             5,              7,   260.65              ,                 2,             5,        7.000990643139224 , 0.0376733317349704, 23.735246616709084 ,             7.0,         5.0
499652256288235521,               5,               1,             3,              5,   299.6666666666667   ,                 1,             5,        4.504316642247177 , 0.0390993933674373, 33.783284704086654 ,             5.0,         5.0
499652628825899009,              19,               4,             9,             19,   351.1333333333333   ,                 4,            10,  1135430.5213272995      , 0.0031909782180724, 3832.67608357088   ,            19.0,        10.0
499652797030088704,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499653470417199105,               4,               1,             4,              4,    43.333333333333336 ,                 1,             4,        4.192466417647082 , 0.1041618146123706, 11.022260760845809 ,             4.0,         4.0
499654272342953984,               9,               2,             4,              9,   338.0               ,                 2,             7,        8.10834032938951  , 0.0208629685805799, 30.23066334968656  ,             9.0,         7.0
499654313870761984,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499655249398075392,              41,               3,            34,             40,  2632.2               ,                11,            11,       40.06338288871907  , 0.0872999874669608, 34.801656875197644 ,            41.0,        11.0
499655603405725696,              17,               3,             3,             17,   283.55              ,                 4,            10,       16.51777136096071  , 0.0322721199231107, 78.41623759898893  ,            17.0,        10.0
499655869412286464,              18,               3,             6,             18,  1403.8               ,                 3,            13,       16.254168089306482 , 0.0101747380687909, 115.98231304494216 ,            18.0,        13.0
499657337548701696,              28,               3,            11,             28,   311.4166666666667   ,                 5,            17,       33.472172525721746 , 0.011281683403871 , 132.79009519083883 ,            28.0,        17.0
499657337985323009,              24,               4,            16,             24,  1085.0               ,                 8,            11,       20.527333985301755 , 0.0978561078791264, 17.218651960157363 ,            24.0,        11.0
499657584836874240,              10,               3,             4,             10,   945.7166666666668   ,                 3,             6,        9.803106850385891 , 0.0249028598536554, 29.050146682124456 ,            10.0,         6.0
499658267493019651,              19,               2,             2,             12,  2429.2               ,                 3,            13,       16.046174570506132 , 0.0042002442980356, 405.9620082750547  ,            19.0,        13.0
499659628645720064,              40,               5,            12,             40,   950.4833333333332   ,                 6,            22,       39.42051193392394  , 0.0064549139597057, 160.33955337542588 ,            40.0,        22.0
499660656769921025,               6,               6,             6,              6,     8.05              ,                 6,             1,                          ,                   ,                    ,                ,          
499660768908832771,              10,               3,             7,              8,  6535.316666666667    ,                 3,             7,        8.97736627259845  , 0.0494055674145641, 9.048674886476157  ,            10.0,         7.0
499660771857809409,              21,               1,             2,             21,  1038.75              ,                13,             8,       20.060473993656    , 0.3212372970114519, 243.41204727179985 ,            21.0,         8.0
499662307560263680,              16,               5,             8,             16,   247.75              ,                 5,            10,       20.307698725330283 , 0.0087250661419836, 102.16357107118294 ,            16.0,        10.0
499662393627410432,              13,               7,            12,             13,   164.6               ,                 7,             5,       12.872014096030195 , 0.0852549001388157, -2.6646601385596123,            13.0,         5.0
499663992697417728,              13,               5,             9,             13,   985.7166666666668   ,                 5,             7,       12.359133310189762 , 0.0204455131941439, 4.935279081564405  ,            13.0,         7.0
499665704300191745,              17,               5,            12,             16,  3821.95              ,                 5,             9,       15.90707347163874  , 0.0446353969285744, 15.820108626815175 ,            17.0,         9.0
499665889198088192,               9,               3,             8,              9,   105.28333333333332  ,                 3,             6,        9.23101785809904  , 0.0489258087422063, 15.808691090003196 ,             9.0,         6.0
499667482354143232,              20,               7,            12,             20,   877.65              ,                 7,             9,       19.91932417915319  , 0.0223736481295101, 21.48021994242036  ,            20.0,         9.0
499667557247614977,               5,               2,             4,              5,   337.9833333333333   ,                 2,             4,        4.96555262933924  , 0.0451382879104973, 5.254339087040516  ,             5.0,         4.0
499668221767999488,               8,               1,             1,              7,  2291.633333333333    ,                 2,             7,        8.0               , 0.1               , 1090.0             ,             8.0,         7.0
499669445548449793,               9,               5,             7,              9,   205.78333333333333  ,                 5,             5,        9.110901248767108 , 0.0222866372516772, -7.135657148024723 ,             9.0,         5.0
499669671034257408,              27,               8,            19,             27,  1111.0333333333333   ,                 8,             9,       26.489209848763146 , 0.025331606775239 , 13.30952590786442  ,            27.0,         9.0
499671635067437056,              17,               1,             6,             17,   576.3666666666667   ,                 3,            14,       16.06454037614008  , 0.0357432937034125, 66.13031846052013  ,            17.0,        14.0
499672226887897089,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499673142114013186,              66,               1,             5,             64,  6131.5               ,                 6,            30,       60.51510021711737  , 0.0206652734618393, 240.16049163700197 ,            66.0,        30.0
499673760484433921,              25,               3,             6,             24,  3006.6833333333334   ,                 3,            17,       23.31834852290423  , 0.0080787882677336, 163.17687225641563 ,            25.0,        17.0
499674159916789760,              19,               6,            11,             19,   427.3833333333333   ,                 6,            11,       20.19675181014209  , 0.0062528654808319, 74.17390943536458  ,            19.0,        11.0
499674825753772033,               5,               1,             1,              4,  7048.1               ,                 1,             5,        5.008659578409023 , 0.0879970356197505, 444.9066314111618  ,             5.0,         5.0
499674902060744704,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499674991294951424,              14,               1,             1,             14,   393.05              ,                 3,            10,       13.377448626149802 , 0.0331917038127821, 109.64730264270536 ,            14.0,        10.0
499676350064508928,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499678305134448641,               6,               2,             4,              6,   655.6833333333333   ,                 2,             4,        5.5000000001038165, 0.08585786394447  , 269.9999947621718  ,             6.0,         4.0
499678822598340608,              23,              11,            14,             23,   170.7               ,                11,             9,  1096284.427354204       , 0.0039336076738953, 2917.884225390146  ,            23.0,         9.0
499679142766735362,              33,               1,             3,             33,  1274.6               ,                 4,            24,       29.83530584226928  , 0.0129754442476928, 249.70088849517373 ,            33.0,        24.0
499679986727411715,               8,               1,             1,              8,   794.7333333333333   ,                 1,             8,        8.010117801294827 , 0.011198514548996 , 178.21841978883305 ,             8.0,         8.0
499681614549377024,              17,               4,            17,             17,    27.216666666666665 ,                11,             3,                          ,                   ,                    ,                ,          
499682060793937921,             103,               8,            21,             96,  5817.85              ,                11,            37,       95.99926994476436  , 0.0050359199052305, 212.0753645354391  ,           103.0,        37.0
499683602452717569,              32,               1,             7,             31,  1669.4666666666667   ,                 5,            21,       28.435588550002976 , 0.0076523407518729, 155.79651237979635 ,            32.0,        21.0
499684402616864768,              14,               9,            11,             14,   269.71666666666664  ,                 9,             6,       13.05173068146707  , 0.0204268012361569, -39.28740162571781 ,            14.0,         6.0
499685593857531906,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499687274326786049,               8,               3,             6,              8,   356.25              ,                 3,             6,        7.507136021247466 , 0.0583034824002173, 7.422267962253285  ,             8.0,         6.0
499687644045918210,              42,               1,             1,             37, 17550.233333333334    ,                11,            25,       38.8303970275806   , 0.0030038611898142, 423.1870729746082  ,            42.0,        25.0
499688532391526400,              37,               2,             7,             37,   322.85              ,                 5,            18,       36.443834978869646 , 0.0307983456605495, 92.19112201623204  ,            37.0,        18.0
499688832300630016,              37,              20,            36,             37,    62.8               ,                20,             5,       36.79829598945707  , 0.1231367751462779, -1.2954954929709046,            37.0,         5.0
499689349420568577,             191,              20,           113,            191,   797.2               ,                28,            26,      174.9533964406316   , 0.0275807843647291, 40.341946591685    ,           191.0,        26.0
499689438092726273,              20,              18,            20,             20,    30.433333333333334 ,                18,             3,                          ,                   ,                    ,                ,          
499689757652566016,              15,              11,            14,             15,   102.81666666666666  ,                11,             4,       15.917106147654495 , 0.0210634395501037, -36.589760669004825,            15.0,         4.0
499689919929798657,              18,               5,            16,             18,    74.9               ,                 6,             5,       18.42583142723769  , 0.0995446999693399, 14.009246755863431 ,            18.0,         5.0
499690032601772032,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499690323883589632,               7,               4,             6,              7,   127.58333333333331  ,                 4,             3,                          ,                   ,                    ,                ,          
499690351875981313,               3,               1,             1,              3,   284.5               ,                 1,             3,                          ,                   ,                    ,                ,          
499690604302192640,              10,               4,             6,             10,   195.88333333333333  ,                 4,             6,    98310.02157695152     , 0.0035720299751451, 2790.596644574398  ,            10.0,         6.0
499690835059814400,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499690869784846336,              16,               5,            16,             16,    55.98333333333333  ,                 5,             5,       25.11397447180176  , 0.0430081169101888, 36.22356193673792  ,            16.0,         5.0
499691224169590784,              14,               9,            13,             14,   106.18333333333334  ,                 9,             5,       14.1279540591554   , 0.0582983022949105, -8.34929454500942  ,            14.0,         5.0
499691429359517696,              12,              10,            12,             12,    43.8               ,                10,             3,                          ,                   ,                    ,                ,          
499691501136650240,               5,               3,             4,              5,    68.73333333333333  ,                 3,             3,                          ,                   ,                    ,                ,          
499691556652449792,              14,               3,             4,             13,  1778.5833333333333   ,                 3,             9,       14.23199828526172  , 0.0076211374351637, 180.92803670202304 ,            14.0,         9.0
499691593985957888,               3,               2,             3,              3,    13.05              ,                 2,             2,                          ,                   ,                    ,                ,          
499691638424608768,               6,               4,             5,              6,    91.83333333333331  ,                 4,             3,                          ,                   ,                    ,                ,          
499691702660374528,              50,              24,            41,             49,  2138.866666666667    ,                24,            11,       47.8672308469688   , 0.0411730933713018, -5.046287073391087 ,            50.0,        11.0
499691814358888448,              17,               6,            11,             17,  1289.8666666666666   ,                 6,             7,       16.731149430409193 , 0.0190836168850132, 19.95161977093135  ,            17.0,         7.0
499692099005325312,               8,               1,             7,              8,   402.51666666666665  ,                 3,             5,        7.742181347629269 , 0.1438622956460323, 10.783099780478402 ,             8.0,         5.0
499692589143298049,              49,              18,            26,             49,   747.8833333333333   ,                18,            15,       46.34763375246224  , 0.0090551858173646, 24.55355012209946  ,            49.0,        15.0
499692788993511424,              32,               1,            24,             32,   154.93333333333334  ,                19,             5,       27.124050261515887 , 0.3869242560269913, 7.442006240005641  ,            32.0,         5.0
499692915954704384,              34,               3,             7,             33,  8106.633333333333    ,                 6,            20,       30.620264962216613 , 0.0330879210061354, 70.62438429519666  ,            34.0,        20.0
499693137670205440,              23,              18,            22,             23,   602.6333333333333   ,                18,             5,       22.89856401096969  , 0.0533317923153178, -24.89479135316989 ,            23.0,         5.0
499693411503726592,              18,              18,            18,             18,     9.416666666666666 ,                18,             1,                          ,                   ,                    ,                ,          
499693751720501248,              26,              14,            20,             26,   350.31666666666666  ,                14,             7,       24.683571155577003 , 0.0574459578073122, -6.6819474761932085,            26.0,         7.0
499693808515182592,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499694783691239424,              39,               2,            39,             39,    25.7               ,                19,             3,                          ,                   ,                    ,                ,          
499695028407922689,              14,               3,             3,             14,  1235.6833333333334   ,                 3,             9,       14.468488716375337 , 0.012732723297921 , 143.23325621986723 ,            14.0,         9.0
499695074855624704,              13,               6,            12,             13,   154.91666666666666  ,                 6,             4,       12.736265516773834 , 0.18445367686047  , 0.5569154945080844 ,            13.0,         4.0
499695460358311936,              16,               4,            10,             16,  1227.05              ,                 4,            11,       14.897552359052622 , 0.0234396540331012, 21.257947468635    ,            16.0,        11.0
499695682476060673,              10,               6,             8,             10,   117.76666666666668  ,                 6,             5,       13.31864646128876  , 0.0109449354756698, 14.77060778951559  ,            10.0,         5.0
499695918547861504,             206,              76,           185,            206,   330.26666666666665  ,                76,            15,      201.2815773509161   , 0.0624376946386697, 7.505912866291383  ,           206.0,        15.0
499696137708658688,               9,               2,             9,              9,    29.2               ,                 5,             3,                          ,                   ,                    ,                ,          
499696525808001024,              35,              13,            27,             35,   165.9               ,                13,            12,       33.458694509891394 , 0.0314742409959803, 0.825640057513476  ,            35.0,        12.0
499696550541795328,              23,              14,            18,             23,   651.6166666666667   ,                14,             5,       22.94183449813706  , 0.0141378258862659, -52.06542654527925 ,            23.0,         5.0
499696733979688961,              38,               9,            26,             38,   153.75              ,                 9,            13,       37.20878458225729  , 0.0413010411537085, 25.756627188391064 ,            38.0,        13.0
499696744155062272,             116,              13,            67,            116,  1391.8666666666666   ,                20,            31,      107.22203515386916  , 0.0266516864453149, 34.8737343896942   ,           116.0,        31.0
499696948296028160,             173,              37,           151,            173,   134.73333333333332  ,                42,            10,      171.43391281166404  , 0.0636822285963247, 16.43098086595868  ,           173.0,        10.0
499697037156171776,              36,              10,            24,             36,   209.11666666666667  ,                10,             8,       35.692512403708456 , 0.0332442502818798, 23.02624356837261  ,            36.0,         8.0
499697194325114881,               8,               1,             6,              7,  2982.366666666667    ,                 3,             5,        7.5152545116083616, 0.0834007918762042, 24.224373046847337 ,             8.0,         5.0
499697498072420352,              78,              16,            36,             78,  1033.3833333333334   ,                16,            27,       69.22269216847538  , 0.0081186915195241, 46.47238864614253  ,            78.0,        27.0
499697648866045953,               2,               1,             2,              2,    26.3               ,                 1,             2,                          ,                   ,                    ,                ,          
499697652385464320,              18,              11,            18,             18,    12.366666666666667 ,                11,             2,                          ,                   ,                    ,                ,          
499697729225105408,               8,               7,             7,              8,   140.33333333333334  ,                 7,             2,                          ,                   ,                    ,                ,          
499697848737210369,               8,               5,             7,              8,   401.05              ,                 5,             4,        7.983627550495858 , 0.0496811320375368, -10.97782116606314 ,             8.0,         4.0
499697887434248192,              21,              11,            15,             20, 14346.85              ,                11,            10,       19.84460388625953  , 0.008571248453172 , -52.7817613518387  ,            21.0,        10.0
499698311306043392,              67,               4,            11,             16,  6560.833333333333    ,                 4,            37,       67.39729025833392  , 0.0043490435907572, 5395.357463458305  ,            67.0,        37.0
499698357397237762,              16,               4,            13,             16,   967.1833333333332   ,                 4,             8,       15.743250000604103 , 0.0583691831568621, 22.82840812481007  ,            16.0,         8.0
499698366402789376,               4,               3,             3,              4,   134.38333333333333  ,                 3,             2,                          ,                   ,                    ,                ,          
499698817567293440,              19,               8,            17,             19,   109.53333333333332  ,                 8,             6,       18.008210064831193 , 0.1266073644464189, 1.375812627144665  ,            19.0,         6.0
499698825020592129,              19,               8,            17,             19,    81.53333333333333  ,                 8,             7,       18.435819244246503 , 0.0743246360497371, 4.639542846660147  ,            19.0,         7.0
499698828845780993,              20,              10,            19,             20,    73.36666666666666  ,                10,             6,       19.64223532234328  , 0.0693264674773044, -2.3780897902252547,            20.0,         6.0
499698964925796352,              17,               9,            15,             17,    94.18333333333334  ,                 9,             7,       18.63147978080509  , 0.0269623092879869, 0.0082662710868401 ,            17.0,         7.0
499699006298419200,               2,               1,             1,              2,   792.3333333333334   ,                 1,             2,                          ,                   ,                    ,                ,          
499699052389208065,              24,               3,            17,             24,   417.6               ,                 8,            10,       21.76917274156404  , 0.0855424038496681, 16.893567676867796 ,            24.0,        10.0
499699107615997952,              14,               8,            14,             14,    38.71666666666667  ,                 8,             4,       15.607789277948488 , 0.0648706312372199, -1.3796017313336482,            14.0,         4.0
499699270883110913,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499699366660423680,              17,               1,            13,             17,   402.01666666666665  ,                 8,             8,       15.584921415445724 , 0.0948439124861071, 12.815469098585869 ,            17.0,         8.0
499699435551866880,               5,               2,             3,              5,   213.31666666666663  ,                 2,             4,        5.565454925654755 , 0.0116152255690246, 29.7387011192093   ,             5.0,         4.0
499699479688544257,              10,               4,             8,             10,   857.6333333333333   ,                 4,             6,        9.906484803727468 , 0.0324761480321401, 10.673486017261594 ,            10.0,         6.0
499699779426066432,              21,              12,            19,             21,    74.05              ,                12,             5,       29.311830931327787 , 0.0206351142068756, 22.48105478556729  ,            21.0,         5.0
499699803576881152,              13,               9,            13,             13,    48.1               ,                 9,             3,                          ,                   ,                    ,                ,          
499699989237747712,              19,               6,            15,             19,   342.0               ,                 6,             9,       17.76871649676661  , 0.0619073401381107, 10.908469733767676 ,            19.0,         9.0
499700083265269763,              11,               5,            10,             11,   357.4               ,                 5,             4,       10.506692046812208 , 0.1874824126462971, 0.5074062904592399 ,            11.0,         4.0
499700209484828672,              19,              15,            19,             19,    11.483333333333333 ,                15,             2,                          ,                   ,                    ,                ,          
499700213792387073,               7,               6,             7,              7,    15.083333333333334 ,                 6,             2,                          ,                   ,                    ,                ,          
499700279412281345,               7,               6,             7,              7,    10.7               ,                 6,             2,                          ,                   ,                    ,                ,          
499700579527299073,              46,              15,            24,             29,  1812.6333333333332   ,                15,            11,   532663.4009239569      , 0.0003462757188802, 29140.045936935872 ,            46.0,        11.0
499700824432717824,              14,               1,             5,             14,   240.6833333333333   ,                 3,             9,       34.87123745557039  , 0.0097073390207625, 273.6173595556505  ,            14.0,         9.0
499700838127120386,              44,               8,            23,             44,   948.4166666666666   ,                 8,            18,       40.21191600441811  , 0.0245329105360726, 35.30365244416289  ,            44.0,        18.0
499700861900435456,              18,              18,            18,             18,     7.866666666666666 ,                18,             1,                          ,                   ,                    ,                ,          
499700906384842752,               2,               1,             1,              2,    76.66666666666667  ,                 1,             2,                          ,                   ,                    ,                ,          
499701114195808257,              20,              13,            18,             20,    82.18333333333334  ,                13,             5,       19.43805325577697  , 0.106784938740145 , -6.79001836819746  ,            20.0,         5.0
499701408904798208,              16,               2,             2,             16,   811.0333333333333   ,                 4,             8,       15.09840559156257  , 0.0501613557524399, 86.04532000513866  ,            16.0,         8.0
499701423135678464,               7,               2,             5,              6,  2852.4666666666667   ,                 3,             4,        6.539296722397276 , 0.096511426365165 , 8.262441557370966  ,             7.0,         4.0
499701576395919360,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499701669437784064,              18,               7,            18,             18,    37.88333333333333  ,                 7,             4,   148961.61180631086     , 0.0307406592817872, 323.5379573726888  ,            18.0,         4.0
499702088512049152,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499702134279913472,              16,               8,             9,             16,   829.3333333333334   ,                 8,             8,       15.818498252783046 , 0.0075968812731214, -14.430907814378356,            16.0,         8.0
499702153909256193,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499702206455488513,               4,               3,             4,              4,    15.733333333333333 ,                 3,             2,                          ,                   ,                    ,                ,          
499702384424022016,              22,               7,            19,             22,   417.06666666666666  ,                 7,             6,       21.04480723109521  , 0.0752372990363581, 7.803530359436971  ,            22.0,         6.0
499702462865874944,              39,               4,            32,             39,   219.3               ,                18,            12,       35.81256321901674  , 0.0886282348082378, 11.52527045796012  ,            39.0,        12.0
499703033174179840,              10,               6,             9,             10,   115.98333333333332  ,                 6,             5,        9.968619132205925 , 0.0413490143923639, -10.827432613093531,            10.0,         5.0
499703127193305088,              15,               1,            15,             15,    46.583333333333336 ,                 5,             5,       15.13266958408567  , 0.1431384950029099, 15.513218189955774 ,            15.0,         5.0
499703128540061699,              19,              14,            17,             19,   135.11666666666667  ,                14,             6,       18.646307232144046 , 0.0368981602296492, -29.50313774968827 ,            19.0,         6.0
499703156889362432,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499703254637219841,              17,               2,             6,             17,   168.51666666666668  ,                 6,             8,  1293779.1083786984      , 0.0101806427618914, 1282.0791270586851 ,            17.0,         8.0
499703369108553730,              15,               9,             9,             15,   162.71666666666667  ,                 9,             5,   557168.5875538177      , 0.0032717708204015, 3396.7724726565457 ,            15.0,         5.0
499703651079045121,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499703794805276672,              19,              11,            19,             19,    22.683333333333334 ,                11,             3,                          ,                   ,                    ,                ,          
499704226294300672,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499704241741520897,              19,               4,            19,             19,    56.25              ,                 9,             4,       23.32026132932705  , 0.062564943443407 , 25.542386443539552 ,            19.0,         4.0
499704336935821314,              10,               1,             1,              5,  1453.55              ,                 3,             6,       25.357055582301047 , 0.0509224525476736, 1458.5040309818844 ,            10.0,         6.0
499704416937975809,              29,               3,            20,             29,   987.2166666666668   ,                 7,            13,       24.833210778754747 , 0.0833013438712574, 26.21344187227846  ,            29.0,        13.0
499704570134941697,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499704658139435008,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
499704667195322368,              16,              10,            12,             16,   180.28333333333333  ,                10,             4,       15.500175130382493 , 0.0634149253791534, -9.427660200911332 ,            16.0,         4.0
499704780366036992,              16,               1,             4,             16,    89.81666666666666  ,                 8,             4,       16.068603818717634 , 0.2185801600190211, 55.051914684012345 ,            16.0,         4.0
499705041238765568,              24,               9,            18,             24,   150.55              ,                 9,             8,       21.37853830516428  , 0.1045234645426068, 2.701818236187262  ,            24.0,         8.0
499705042178691072,              15,               6,            13,             15,    96.21666666666668  ,                 6,             5,       14.430643003661933 , 0.1391134051251909, 2.2558899653945588 ,            15.0,         5.0
499705246642622465,              19,               1,            19,             19,    45.95              ,                11,             4,       19.311997946046564 , 0.2607869641261469, 24.00161955181676  ,            19.0,         4.0
