sourceTweetID,total_reactions,reactions_10min,reactions_20min,reactions_30min,reactions_45min,reactions_1hr,reactions_3hr,reactions_24hr,lifespan_minutes,max_bin_reactions,num_time_bins,K,r,t0,final_reactions,data_points,text_length,num_mentions,num_hashtags,num_urls,source_platform,hour_of_day,day_of_week,is_weekend,created_at_iso,user_id,followers_count,friends_count,statuses_count,favourites_count,verified,default_profile_image,geo_enabled,account_age_days,event
524968466559033345,96,36,48,54,54,60,66,96,1039.6,53,25,98.10751527328706,0.0029748213960775,-101.4695611234982,96.0,25.0,62,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:00:10+00:00,21362105,479038,1485,9858,784,1,0,0,2070, ottawashooting-all-rnr-threads   
524968564306882560,138,24,24,30,36,36,36,138,685.2666666666667,31,31,162.12524312592836,0.004874801859808,361.1262235937095,138.0,31.0,118,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:00:33+00:00,140073314,1386,426,123327,1092,0,0,1,1632, ottawashooting-all-rnr-threads   
524969137660231680,30,12,12,18,24,24,30,30,131.01666666666668,20,6,30.988238691075907,0.0159364813062014,-44.173267401684,30.0,6.0,122,0,0,1, SocialFlow                  ,17,2,0, 2014-10-22T17:02:50+00:00,2467791,3565403,1141,117737,3950,1,0,1,2766, ottawashooting-all-rnr-threads   
524969144832491520,108,36,48,72,102,108,108,108,45.3,79,6,165.66291439699324,0.0178897560506747,7.777452498142653,108.0,6.0,140,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:02:52+00:00,7587032,1626062,19,115771,1,1,0,0,2652, ottawashooting-all-rnr-threads   
524969201102901248,108,42,48,66,78,84,108,108,85.01666666666667,71,10,270.3497084417696,0.0084932717504812,125.38197705964862,108.0,10.0,119,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:03:05+00:00,19636948,640037,367,83196,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524969415318982657,12,6,6,12,12,12,12,12,20.016666666666666,10,2,,,,,,133,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:03:56+00:00,323967274,198,212,11337,753,0,0,1,1214, ottawashooting-all-rnr-threads   
524969431534153728,36,18,18,24,36,36,36,36,44.18333333333333,28,4,853803.9158747602,0.0062657420094761,1652.2771357615195,36.0,4.0,131,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:04:00+00:00,331051303,2562,2302,3599,808,0,0,1,1203, ottawashooting-all-rnr-threads   
524969483317026816,174,66,120,144,162,162,174,174,145.16666666666666,138,9,172.1748891949622,0.0466383720405624,-29.62485535493991,174.0,9.0,108,0,0,0, SocialFlow                  ,17,2,0, 2014-10-22T17:04:12+00:00,5402612,11836097,3,21531,0,1,0,0,2740, ottawashooting-all-rnr-threads   
524969501704855552,108,72,90,96,96,96,108,108,61.55,93,5,433770.0860663427,0.0021746033527537,3883.384032651906,108.0,5.0,140,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:04:17+00:00,19038934,365820,264,25591,17,1,0,0,2105, ottawashooting-all-rnr-threads   
524969679790817280,60,30,48,48,48,54,60,60,105.28333333333332,48,9,73.28484707183868,0.007871645507948,-86.40639464526977,60.0,9.0,68,0,2,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:04:59+00:00,114075165,11103,1245,28282,164,1,0,1,1711, ottawashooting-all-rnr-threads   
524969878823137280,18,18,18,18,18,18,18,18,3.783333333333333,18,1,,,,,,134,0,0,1, Breaking News +             ,17,2,0, 2014-10-22T17:05:47+00:00,6017542,6997296,501,87753,19,1,0,0,2718, ottawashooting-all-rnr-threads   
524969963850051584,84,60,60,60,60,60,78,84,766.6333333333333,63,14,82.29137663613524,0.0087906677527235,-117.50589866252024,84.0,14.0,140,0,1,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:06:07+00:00,28096105,101098,106059,21737,17701,1,0,1,2030, ottawashooting-all-rnr-threads   
524970097711267841,96,66,84,96,96,96,96,96,24.166666666666668,89,3,,,,,,128,0,0,0, TweetDeck                   ,17,2,0, 2014-10-22T17:06:39+00:00,747398809,1794,341,2224,36,1,0,0,804, ottawashooting-all-rnr-threads   
524970142719963136,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,50,0,1,0, Twitter for Android         ,17,2,0, 2014-10-22T17:06:50+00:00,343889583,8036,76,1194,385,0,0,0,1182, ottawashooting-all-rnr-threads   
524970444156571648,12,6,6,6,6,6,6,12,378.55,6,3,,,,,,64,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:08:02+00:00,308556440,226792,223,12538,375,1,0,0,1240, ottawashooting-all-rnr-threads   
524970488590651395,114,114,114,114,114,114,114,114,0.9333333333333332,114,1,,,,,,21,0,0,0, Tweetbot for iΟS            ,17,2,0, 2014-10-22T17:08:12+00:00,22596730,506388,300,8868,2,1,0,1,2059, ottawashooting-all-rnr-threads   
524970731202166784,54,36,48,54,54,54,54,54,23.416666666666668,50,3,,,,,,84,0,1,1, USA TODAY Breaking News     ,17,2,0, 2014-10-22T17:09:10+00:00,15754281,1306314,757,100724,759,1,0,0,2267, ottawashooting-all-rnr-threads   
524970851675176960,36,18,30,36,36,36,36,36,24.53333333333333,32,3,,,,,,140,0,0,1, SocialFlow                  ,17,2,0, 2014-10-22T17:09:39+00:00,28186908,29424,342,41522,17,1,0,0,2029, ottawashooting-all-rnr-threads   
524970966842376192,114,102,102,102,102,102,102,114,514.35,102,10,310684.57357091527,0.0002117624720742,37947.03010074808,114.0,10.0,140,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:10:06+00:00,19038934,366051,264,25594,17,1,0,0,2105, ottawashooting-all-rnr-threads   
524971124845985792,66,24,42,48,48,54,54,66,385.35,45,11,71.24311890699258,0.0041429394078611,-180.6210459985548,66.0,11.0,93,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:10:44+00:00,69361168,33840,14616,5723,5728,1,0,0,1881, ottawashooting-all-rnr-threads   
524971165056782337,24,12,18,18,18,24,24,24,48.31666666666667,19,5,369606.2966828674,0.0049484936929606,1997.402422562994,24.0,5.0,79,0,2,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:10:53+00:00,268416076,23783,8109,49672,5984,0,0,1,1313, ottawashooting-all-rnr-threads   
524971258996588544,12,6,6,6,6,6,6,12,184.28333333333333,6,2,,,,,,139,0,2,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:11:16+00:00,16552689,2045,1117,4509,46,0,0,0,2211, ottawashooting-all-rnr-threads   
524971386838978560,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,138,1,1,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:11:46+00:00,522403192,2007,2134,16340,224,0,0,1,954, ottawashooting-all-rnr-threads   
524971492820647936,150,66,120,138,150,150,150,150,42.833333333333336,129,5,152.7143269643974,0.0525383405057628,-32.34655508829031,150.0,5.0,137,0,1,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:12:12+00:00,759251,14498152,998,50244,713,1,0,0,2812, ottawashooting-all-rnr-threads   
524972166006464512,24,12,18,18,18,24,24,24,46.8,19,5,369606.2966828674,0.0049484936929606,1997.402422562994,24.0,5.0,92,0,0,1, Hootsuite                   ,17,2,0, 2014-10-22T17:14:52+00:00,203123011,173344,339,50164,8,1,0,0,1468, ottawashooting-all-rnr-threads   
524972277406773248,66,6,18,18,18,36,36,66,823.8166666666667,22,16,64.66379210361409,0.0056045644464321,70.99432359474467,66.0,16.0,125,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:15:19+00:00,14138785,441929,488,112844,27,1,0,1,2414, ottawashooting-all-rnr-threads   
524972443308683264,72,18,30,30,30,30,72,72,95.96666666666668,35,7,4950806.434624592,0.0083018276509861,1440.1862182802683,72.0,7.0,98,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:15:58+00:00,18711754,4313,1597,10574,91,1,0,0,2114, ottawashooting-all-rnr-threads   
524973223356940288,12,6,6,6,6,6,12,12,64.31666666666666,7,3,,,,,,70,0,2,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:19:04+00:00,244612749,21349,675,1224,349,1,0,1,1361, ottawashooting-all-rnr-threads   
524973444946202624,132,72,84,84,108,108,132,132,134.56666666666666,98,7,174372.38518190652,0.0021287404031965,3507.780412916254,132.0,7.0,80,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:19:57+00:00,121483664,43612,37146,14561,183,1,0,0,1688, ottawashooting-all-rnr-threads   
524973811092193280,30,30,30,30,30,30,30,30,6.0,30,1,,,,,,73,1,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:21:24+00:00,126486040,1698,160,890,4,1,0,0,1671, ottawashooting-all-rnr-threads   
524973920722878464,150,48,84,90,96,102,120,150,457.5833333333333,90,19,139.59931249716186,0.0084307097321299,-84.11427711930878,150.0,19.0,29,0,0,0, TweetDeck                   ,17,2,0, 2014-10-22T17:21:50+00:00,15020865,565073,150,35089,3696,1,0,0,2329, ottawashooting-all-rnr-threads   
524974106308251648,120,108,114,120,120,120,120,120,22.4,117,3,,,,,,80,0,1,0, Hootsuite                   ,17,2,0, 2014-10-22T17:22:35+00:00,203123011,173259,339,50153,8,1,0,0,1468, ottawashooting-all-rnr-threads   
524974135030874114,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,151,0,1,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:22:42+00:00,736798032,11986,314,2676,6219,0,0,1,809, ottawashooting-all-rnr-threads   
524974318087061504,114,96,114,114,114,114,114,114,16.016666666666666,111,2,,,,,,120,2,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:23:25+00:00,25516222,10340,1242,10884,311,0,0,1,2042, ottawashooting-all-rnr-threads   
524974456851410944,30,24,24,24,24,24,24,30,498.4666666666666,24,5,249500.6456476852,0.000411476642425,22545.81615730395,30.0,5.0,140,0,0,1, SocialFlow                  ,17,2,0, 2014-10-22T17:23:58+00:00,1877831,822191,395,103695,3309,1,0,0,2771, ottawashooting-all-rnr-threads   
524974518960652290,102,6,6,6,6,12,84,102,737.85,20,20,97.80906644355404,0.026627705632968,69.93871091833897,102.0,20.0,107,0,0,1, IFTTT                       ,17,2,0, 2014-10-22T17:24:13+00:00,18965790,61900,3,41274,0,1,0,0,2107, ottawashooting-all-rnr-threads   
524974566830247936,12,6,12,12,12,12,12,12,15.0,11,2,,,,,,133,0,2,0, Hootsuite                   ,17,2,0, 2014-10-22T17:24:24+00:00,2785832997,1137,62,343,6,0,0,0,26, ottawashooting-all-rnr-threads   
524974779540197376,114,84,96,102,102,108,114,114,92.41666666666669,101,10,125.76579847855432,0.0086029086958213,-165.06688030558962,114.0,10.0,138,0,2,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:25:15+00:00,19038934,361165,263,25518,16,1,0,0,2105, ottawashooting-all-rnr-threads   
524974786460778497,114,48,54,66,78,84,108,114,519.8666666666667,73,19,111.48473625410996,0.0147643774690808,-42.02001246953363,114.0,19.0,116,0,1,0, SkyNews Alerts - Breaking   ,17,2,0, 2014-10-22T17:25:17+00:00,87416722,1309828,6,26320,0,1,0,0,1813, ottawashooting-all-rnr-threads   
524974885362479104,108,96,102,102,102,102,108,108,94.78333333333332,102,5,79881.67599545408,0.0004820983662859,13818.881799403742,108.0,5.0,102,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:25:40+00:00,19636948,637054,367,83050,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524974900017373184,120,78,78,102,108,114,120,120,111.75,100,10,120.74312353298971,0.0272170788341652,-57.81049991627955,120.0,10.0,133,0,0,0, Twitter for iPad            ,17,2,0, 2014-10-22T17:25:44+00:00,82726142,1545823,344,7529,7147,1,0,0,1832, ottawashooting-all-rnr-threads   
524974975623892992,36,24,36,36,36,36,36,36,15.433333333333334,34,2,,,,,,109,0,2,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:26:02+00:00,18217574,45881,1709,24326,161,1,0,1,2134, ottawashooting-all-rnr-threads   
524975031059632128,234,126,150,180,210,210,216,228,1686.55,182,11,230.27445091766776,0.0268026343135601,-48.31596549089467,234.0,11.0,83,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:26:15+00:00,18839785,7270215,1051,6062,0,1,0,0,2111, ottawashooting-all-rnr-threads   
524975093966209025,78,54,66,72,78,78,78,78,34.18333333333333,71,4,143.6878015165031,0.0066957798757186,3.9366074737279657,78.0,4.0,131,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:26:30+00:00,957502914,552,479,1358,3,0,0,0,702, ottawashooting-all-rnr-threads   
524975142641086465,84,54,72,72,72,72,84,84,78.7,71,5,436782.2840910386,0.0022953274718881,3800.0527532629576,84.0,5.0,126,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:26:42+00:00,19636948,637068,367,83050,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524975552638504960,66,36,36,42,42,42,60,66,414.8,43,16,64.76638712778805,0.010695088069135,-53.84388335061726,66.0,16.0,63,0,0,0, TweetDeck                   ,17,2,0, 2014-10-22T17:28:19+00:00,27947088,301463,643,39104,1718,1,0,0,2030, ottawashooting-all-rnr-threads   
524975642379816960,18,12,12,18,18,18,18,18,22.7,16,2,,,,,,90,0,2,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:28:41+00:00,430145070,94198,193,5738,61,1,0,0,1050, ottawashooting-all-rnr-threads   
524975705206304769,144,132,144,144,144,144,144,144,11.633333333333333,142,2,,,,,,117,0,3,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:28:56+00:00,19038934,361288,263,25519,16,1,0,0,2105, ottawashooting-all-rnr-threads   
524975847846203393,36,36,36,36,36,36,36,36,5.116666666666666,36,1,,,,,,137,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:29:30+00:00,119106683,397698,754,17276,3,1,0,1,1694, ottawashooting-all-rnr-threads   
524976313766273025,72,18,24,24,42,60,60,72,1350.25,38,16,66.14638798726372,0.0340130093287306,-2.083686491296811,72.0,16.0,131,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:31:21+00:00,217104488,215,279,432,8,0,0,0,1434, ottawashooting-all-rnr-threads   
524976486902951936,54,18,42,48,54,54,54,54,33.016666666666666,45,4,57.914823875423984,0.0460099170421344,-27.114429374637577,54.0,4.0,115,0,1,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:32:02+00:00,50348344,19613,79,1356,3,0,0,0,1946, ottawashooting-all-rnr-threads   
524976526891417600,126,120,126,126,126,126,126,126,11.416666666666666,125,2,,,,,,139,0,0,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:32:12+00:00,428333,20037542,113,35648,13,1,0,0,2850, ottawashooting-all-rnr-threads   
524976773671292928,24,18,18,18,18,24,24,24,59.85,20,5,253976.50305362607,0.003484183072168,2718.214757952954,24.0,5.0,119,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:33:11+00:00,15256225,226667,543,64593,1195,1,0,0,2307, ottawashooting-all-rnr-threads   
524976835881205760,78,60,72,72,72,72,78,78,82.38333333333334,71,5,161363.32606119444,0.0010504361533777,7352.149078895347,78.0,5.0,138,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:33:25+00:00,98487877,2137,1582,6842,4201,0,0,0,1765, ottawashooting-all-rnr-threads   
524976857822011394,42,24,24,24,24,24,36,42,246.05,26,9,355148.0796854948,0.002109742722476,4537.016920049209,42.0,9.0,121,1,1,1, TweetDeck                   ,17,2,0, 2014-10-22T17:33:31+00:00,24000965,126198,75,11832,312,1,0,1,2049, ottawashooting-all-rnr-threads   
524976929703997441,114,48,84,96,108,108,108,114,210.05,92,8,112.33647352351689,0.0434395703109411,-34.665261243284384,114.0,8.0,99,0,0,0, SocialFlow                  ,17,2,0, 2014-10-22T17:33:48+00:00,51241574,4221887,7366,92498,2,1,0,0,1943, ottawashooting-all-rnr-threads   
524976963862429697,120,54,78,90,102,114,120,120,179.55,93,12,118.40137044088743,0.0395296337125125,-30.961724135838825,120.0,12.0,137,0,1,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:33:56+00:00,759251,14496794,998,50238,713,1,0,0,2812, ottawashooting-all-rnr-threads   
524976980799000578,72,54,54,54,60,60,72,72,75.93333333333334,59,6,1289887.457785969,0.0031247681518545,3207.699092755789,72.0,6.0,132,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:34:00+00:00,292777349,197998,503,19385,288,0,0,1,1267, ottawashooting-all-rnr-threads   
524977076433321987,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,97,0,2,0, TweetDeck                   ,17,2,0, 2014-10-22T17:34:23+00:00,18999969,63044,296,38184,159,0,0,1,2106, ottawashooting-all-rnr-threads   
524977285133524993,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,101,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:35:13+00:00,19636948,637264,367,83062,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524977321430630400,42,30,36,36,36,36,42,42,77.11666666666666,36,5,279828.6289132931,0.00209001798599,4288.1741426080525,42.0,5.0,125,2,0,0, TweetDeck                   ,17,2,0, 2014-10-22T17:35:21+00:00,28785486,3627810,860,96992,561,1,0,0,2027, ottawashooting-all-rnr-threads   
524977651476623360,96,72,90,90,90,90,96,96,104.25,88,5,60148.244285484,0.0006818545143755,9554.697984147986,96.0,5.0,86,0,0,1, SocialFlow                  ,17,2,0, 2014-10-22T17:36:40+00:00,8736882,542998,415,249296,470,1,0,1,2601, ottawashooting-all-rnr-threads   
524977669902172160,24,6,6,6,6,12,24,24,116.05,10,9,38.07719805663323,0.0161587258579954,73.84718463347487,24.0,9.0,117,0,0,1, Hootsuite                   ,17,2,0, 2014-10-22T17:36:44+00:00,21660529,201652,525,53776,95,1,0,0,2067, ottawashooting-all-rnr-threads   
524977767688200192,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,139,0,3,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:37:08+00:00,18277355,3491,1894,1859,59,0,0,0,2131, ottawashooting-all-rnr-threads   
524977812852461568,138,60,72,102,120,120,120,138,515.7333333333333,99,9,131.25,1.536199329329208,358.2411324472334,138.0,9.0,114,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:37:18+00:00,119106683,397681,754,17275,3,1,0,1,1694, ottawashooting-all-rnr-threads   
524977830124617728,78,60,72,72,78,78,78,78,30.2,73,4,163.6093306707631,0.0039360413868836,54.25782009579211,78.0,4.0,77,0,0,0, Twitter for BlackBerry      ,17,2,0, 2014-10-22T17:37:22+00:00,24224425,290759,550,9263,1023,1,0,0,2048, ottawashooting-all-rnr-threads   
524977992683237376,30,12,12,12,12,18,30,30,68.93333333333334,16,6,1813331.9499090507,0.012235768530358,970.0602296448476,30.0,6.0,137,0,2,1, TweetDeck                   ,17,2,0, 2014-10-22T17:38:01+00:00,18999969,66610,296,38398,161,0,0,1,2106, ottawashooting-all-rnr-threads   
524978172110987264,24,12,24,24,24,24,24,24,17.65,22,2,,,,,,116,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:38:44+00:00,289998339,117570,2811,113697,612,1,0,1,1272, ottawashooting-all-rnr-threads   
524978196589334529,24,12,12,12,18,18,18,24,201.3,15,5,23.8379589490272,0.0150351698273336,-35.08046790313308,24.0,5.0,79,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:38:50+00:00,266312733,30551,254,942,2088,1,0,1,1317, ottawashooting-all-rnr-threads   
524978422188376064,48,24,30,30,30,30,42,48,729.5166666666667,31,6,48.20536040598967,0.0148277373446998,-35.361929827618084,48.0,6.0,80,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:39:44+00:00,414601231,20886,7470,6180,9386,1,0,0,1070, ottawashooting-all-rnr-threads   
524978526974668800,54,24,30,30,30,30,54,54,171.61666666666667,33,11,1962823.3234759327,0.0030926290036338,3569.3411328161733,54.0,11.0,116,0,1,1, TweetDeck                   ,17,2,0, 2014-10-22T17:40:09+00:00,27947088,302326,643,39111,1718,1,0,0,2030, ottawashooting-all-rnr-threads   
524978855531253760,72,42,66,66,66,72,72,72,54.7,64,6,72.19574869250103,0.0424478031865243,-49.94547201482654,72.0,6.0,95,1,1,1, TweetDeck                   ,17,2,0, 2014-10-22T17:41:27+00:00,6433472,639623,1940,91062,2159,1,0,1,2702, ottawashooting-all-rnr-threads   
524978912145985536,48,12,18,18,24,30,48,48,92.23333333333332,25,9,108.43429995229972,0.0118587750988532,107.89677506098282,48.0,9.0,128,0,0,1, IFTTT                       ,17,2,0, 2014-10-22T17:41:40+00:00,18965790,62286,3,41292,0,1,0,0,2107, ottawashooting-all-rnr-threads   
524978999534317568,60,18,18,36,36,42,54,60,948.4,34,17,57.934816501663626,0.0126346551765545,-36.64847236954623,60.0,17.0,69,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:42:01+00:00,41468683,523510,530,27261,46,1,0,0,1980, ottawashooting-all-rnr-threads   
524979070288019456,102,78,78,102,102,102,102,102,24.933333333333334,94,2,,,,,,57,0,0,0, Echofon                     ,17,2,0, 2014-10-22T17:42:18+00:00,40519997,3604385,5816,82125,70,1,0,0,1984, ottawashooting-all-rnr-threads   
524979089787330560,138,6,12,18,18,24,54,138,1419.2166666666667,22,37,118.12418071002114,0.0058098085563826,191.27239831091373,138.0,37.0,137,0,1,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:42:23+00:00,405743388,141,119,2033,102,0,0,0,1081, ottawashooting-all-rnr-threads   
524979133366165504,66,54,60,60,66,66,66,66,32.916666666666664,62,4,,,,,,133,0,0,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:42:33+00:00,26257166,10180464,1451,47583,311,1,0,0,2038, ottawashooting-all-rnr-threads   
524979152944779265,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,71,0,2,0, Twitter for Android         ,17,2,0, 2014-10-22T17:42:38+00:00,61115931,1267599,901,10647,318,0,0,1,1911, ottawashooting-all-rnr-threads   
524979179235069952,84,48,60,72,72,72,78,84,298.0,67,11,82.14447225281806,0.0157859052083922,-98.3166371343999,84.0,11.0,138,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:42:44+00:00,24224425,290780,550,9264,1023,1,0,0,2048, ottawashooting-all-rnr-threads   
524979184297590784,12,6,6,12,12,12,12,12,26.366666666666667,10,2,,,,,,133,0,2,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:42:45+00:00,106470258,58159,75,70555,58,0,0,1,1737, ottawashooting-all-rnr-threads   
524979279701241856,6,6,6,6,6,6,6,6,0.0,6,1,,,,,,106,0,2,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:43:08+00:00,30160168,438447,423700,13376,3674,0,0,1,2021, ottawashooting-all-rnr-threads   
524979548195024898,120,66,90,90,90,90,120,120,79.73333333333333,91,5,1793579.1513357994,0.0039037384882607,2536.457417898594,120.0,5.0,121,0,0,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:44:12+00:00,22968158,643,1496,2133,34,1,0,1,2056, ottawashooting-all-rnr-threads   
524979668282519552,96,48,54,66,78,84,96,96,152.5,71,12,95.2043141402619,0.026207541693709,-36.52359826410829,96.0,12.0,134,0,1,1, SocialFlow                  ,17,2,0, 2014-10-22T17:44:41+00:00,5402612,11834279,3,21529,0,1,0,0,2740, ottawashooting-all-rnr-threads   
524979702940045313,66,48,66,66,66,66,66,66,16.483333333333334,63,2,,,,,,115,0,0,0, Tweetbot for iΟS            ,17,2,0, 2014-10-22T17:44:49+00:00,82120358,18402,2760,27419,848,0,0,0,1835, ottawashooting-all-rnr-threads   
524979756371288064,90,42,48,48,48,60,84,84,1807.8666666666663,55,12,91.75192064466218,0.0132957194108402,-18.33115828388037,90.0,12.0,127,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:45:02+00:00,6433472,639554,1940,91059,2159,1,0,1,2702, ottawashooting-all-rnr-threads   
524979881525137409,126,48,48,48,54,66,126,126,89.48333333333333,65,8,2751578.6516513675,0.0109883872005609,985.5498594683456,126.0,8.0,107,1,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:45:32+00:00,428333,20009396,113,35632,13,1,0,0,2850, ottawashooting-all-rnr-threads   
524979925343014912,96,72,78,84,90,90,96,96,174.36666666666667,85,10,94.98541497176475,0.0178492336472641,-120.48342635128628,96.0,10.0,123,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:45:42+00:00,19636948,637283,367,83064,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524979946218061824,24,12,12,12,18,18,24,24,97.8,16,6,456894.4967681142,0.0043592642483369,2360.167728319432,24.0,6.0,83,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:45:47+00:00,19636948,639938,367,83190,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524980166289002496,120,78,114,114,120,120,120,120,36.98333333333333,111,4,120.02931183967064,0.1011384394642444,-24.887342084667075,120.0,4.0,52,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:46:39+00:00,287281370,155303,214,1297,302,1,0,0,1277, ottawashooting-all-rnr-threads   
524980219749597185,120,42,54,66,90,90,114,120,526.0,76,21,116.97667768729784,0.0163783241613208,-39.76338431532904,120.0,21.0,129,0,1,1, SocialFlow                  ,17,2,0, 2014-10-22T17:46:52+00:00,8736882,543301,415,249316,470,1,0,1,2601, ottawashooting-all-rnr-threads   
524980402495430656,66,36,42,42,42,42,48,60,3445.0666666666666,42,15,65.29956070997589,0.0009911270440841,-829.9355578263994,66.0,15.0,125,0,3,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:47:36+00:00,40316065,116390,1462,20058,5520,1,0,1,1985, ottawashooting-all-rnr-threads   
524980483479076864,114,30,102,114,114,114,114,114,22.466666666666665,98,3,,,,,,122,0,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:47:55+00:00,19077044,485844,376,19383,305,1,0,0,2104, ottawashooting-all-rnr-threads   
524980504324358144,108,12,30,60,90,90,108,108,106.2,65,10,109.5461205719786,0.0372039061453981,-7.98047229990757,108.0,10.0,142,0,2,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:48:00+00:00,16671007,7927,5262,8123,1541,0,0,1,2203, ottawashooting-all-rnr-threads   
524980579956449281,12,12,12,12,12,12,12,12,2.2666666666666666,12,1,,,,,,66,0,0,0, Twitter Web Client          ,17,2,0, 2014-10-22T17:48:18+00:00,19636948,638010,367,83106,6,1,0,0,2093, ottawashooting-all-rnr-threads   
524980744658382848,60,30,36,36,48,48,54,60,250.7333333333333,42,11,58.12871259130274,0.0185500417094621,-48.189696402456775,60.0,11.0,117,0,2,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:48:57+00:00,19038934,361729,263,25520,16,1,0,0,2105, ottawashooting-all-rnr-threads   
524980775741956097,66,12,12,12,12,12,48,66,202.28333333333333,18,12,103.9351949738828,0.0085566366042237,153.37495015286677,66.0,12.0,140,1,0,1, TweetDeck                   ,17,2,0, 2014-10-22T17:49:05+00:00,107883101,452,358,1039,180,0,0,0,1732, ottawashooting-all-rnr-threads   
524981223291383809,60,54,54,60,60,60,60,60,27.916666666666668,58,2,,,,,,113,0,0,1, Twitter Web Client          ,17,2,0, 2014-10-22T17:50:51+00:00,428333,20009741,113,35633,13,1,0,0,2850, ottawashooting-all-rnr-threads   
524981427260366848,42,12,18,18,18,18,24,42,1152.3333333333333,18,14,39.86273428168938,0.007422356401613,53.08716047200988,42.0,14.0,94,0,0,0, Twitter for iPhone          ,17,2,0, 2014-10-22T17:51:40+00:00,17374906,262088,1100,25322,967,1,0,1,2168, ottawashooting-all-rnr-threads   
